Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent,Publication Date
416,Ford Motor Company,SGI,ORIGIN 3000 500 MHz,United States,2001,192,158.0,192.0,0,0,MIPS,MIPS R14000,500.0,SGI Origin,IRIX,MPP,Industry,Automotive,NUMAflex,NUMAflex,North America,Americas,06/2002
417,Manufacturing Company,SGI,ORIGIN 3000 500 MHz,United States,2002,192,158.0,192.0,0,0,MIPS,MIPS R14000,500.0,SGI Origin,IRIX,MPP,Industry,Manufacturing,NUMAflex,NUMAflex,North America,Americas,06/2002
418,University of Minnesota/Supercomputing Institute,SGI,ORIGIN 3000 500 MHz,United States,2001,192,158.0,192.0,0,0,MIPS,MIPS R14000,500.0,SGI Origin,IRIX,MPP,Academic,Not Specified,NUMAflex,NUMAflex,North America,Americas,06/2002
419,Dassault Aviation,IBM,SP Power3 375 MHz,France,2001,152,156.0,228.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Industry,Aerospace,SP Switch,SP Switch,Western Europe,Europe,06/2002
420,Seoul National University,IBM,SP Power3 375 MHz 16 way,"Korea, South",2000,144,156.0,216.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Eastern Asia,Asia,06/2002
421,"Automatic Data Processing, Inc (ADP)",IBM,pSeries 690 1.1GHz GigEth,United States,2002,72,152.4,316.8,0,0,Power,POWER4,1100.0,IBM pSeries,AIX,MPP,Industry,Information Processing Service,Gigabit Ethernet,Gigabit Ethernet,North America,Americas,06/2002
422,"GSIC Center, Tokyo Institute of Technology",SGI,ORIGIN 2000 400 MHz,Japan,2000,256,152.2,204.8,163200,0,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Eastern Asia,Asia,06/2002
423,Institute for Molecular Science/ Okazaki Nat. Res. Institute,SGI,ORIGIN 2000 400 MHz,Japan,2000,256,152.2,204.8,163200,0,MIPS,MIPS R12000,400.0,SGI Origin,Linux,MPP,Research,Not Specified,Crossbar,Hypercube,Eastern Asia,Asia,06/2002
424,BASF,IBM,SP PC604e 332 MHz,Germany,2000,364,151.0,241.6,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Chemistry,SP Switch,SP Switch,Western Europe,Europe,06/2002
425,"Center for Computational Science, University of Tsukuba",Hitachi,SR8000-G1/12,Japan,2002,12,150.1,172.8,54000,3000,Hitachi SR8000,Hitachi SR8000,450.0,Hitachi SR8xxx,HI-UX/MPP,MPP,Academic,Not Specified,Crossbar,Multi-dimensional crossbar,Eastern Asia,Asia,06/2002
426,Tsukuba Advanced Computing Center - TACC/AIST,IBM,SP Power3 200 MHz,Japan,1999,256,149.3,204.8,100000,18500,Power,POWER3,200.0,IBM SP,AIX,MPP,Research,Not Specified,SP Switch,SP Switch,Eastern Asia,Asia,06/2002
427,Tokyo University - Computer Science,Self-made,Sun Blade 1000 750MHz Cluster,Japan,2002,196,149.2,294.0,70560,0,Sparc,UltraSPARC III,750.2,NOW - Sun,Solaris,Cluster,Academic,Not Specified,,,Eastern Asia,Asia,06/2002
428,Victorian Partnership for Advanced Computing (VPAC),Hewlett-Packard,"AlphaServer SC40, 833 MHz",Australia,2001,128,149.1,213.2,70000,0,Alpha,Alpha EV68,833.3,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Academic,Not Specified,Quadrics,Quadrics,Australia and New Zealand,Oceania,06/2002
429,Commissariat a l'Energie Atomique (CEA),Fujitsu,VPP5000/16,France,1999,16,149.0,153.6,120768,4416,Fujitsu,Fujitsu,300.0,Fujitsu VPP,UXP/V,MPP,Research,Energy,Crossbar,Full distributed crossbar,Western Europe,Europe,06/2002
430,Arnold Engineering Development Center (AEDC),Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,148.8,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Research,Not Specified,Myrinet,HyperPlex,North America,Americas,06/2002
431,Delta Technology,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,148.8,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Transportation,Myrinet,HyperPlex,North America,Americas,06/2002
432,Energy Company (B),Hewlett-Packard,SuperDome/HyperPlex,Netherlands,2001,96,148.8,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Energy,Myrinet,HyperPlex,Western Europe,Europe,06/2002
433,Korea Meteorological Administration,Hewlett-Packard,SuperDome/HyperPlex,"Korea, South",2001,96,148.8,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Research,Not Specified,Myrinet,HyperPlex,Eastern Asia,Asia,06/2002
434,NVON BV,Hewlett-Packard,SuperDome/HyperPlex,Netherlands,2001,96,148.8,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Energy,Myrinet,HyperPlex,Western Europe,Europe,06/2002
435,Netsiel S.P.A.,Hewlett-Packard,SuperDome/HyperPlex,Italy,2001,96,148.8,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Southern Europe,Europe,06/2002
436,POSCO,Hewlett-Packard,SuperDome/HyperPlex,"Korea, South",2001,96,148.8,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Heavy Industry,Myrinet,HyperPlex,Eastern Asia,Asia,06/2002
437,Service Company,Hewlett-Packard,SuperDome/HyperPlex,Japan,2001,96,148.8,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Database,Myrinet,HyperPlex,Eastern Asia,Asia,06/2002
438,Service Company,Hewlett-Packard,SuperDome/HyperPlex,Japan,2001,96,148.8,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Database,Myrinet,HyperPlex,Eastern Asia,Asia,06/2002
439,Talk America,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,148.8,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas,06/2002
440,UPS,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,148.8,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Transportation,Myrinet,HyperPlex,North America,Americas,06/2002
441,Prudential Insurance,IBM,SP Power3 375 MHz,United States,2000,144,148.0,216.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Industry,Finance,SP Switch,SP Switch,North America,Americas,06/2002
442,University of Manchester,IBM,SP Power3 375 MHz,United Kingdom,2001,144,148.0,216.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Northern Europe,Europe,06/2002
443,Alliant Energy,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Energy,Myrinet,HyperPlex,North America,Americas,06/2002
444,American Airlines,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Transportation,Myrinet,HyperPlex,North America,Americas,06/2002
445,American Airlines,Hewlett-Packard,SuperDome/HyperPlex,United States,2000,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Transportation,Myrinet,HyperPlex,North America,Americas,06/2002
446,American Airlines,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Transportation,Myrinet,HyperPlex,North America,Americas,06/2002
447,American Airlines,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Transportation,Myrinet,HyperPlex,North America,Americas,06/2002
448,Bell Canada,Hewlett-Packard,SuperDome/HyperPlex,Canada,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas,06/2002
449,CGI,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Not Specified,Myrinet,HyperPlex,North America,Americas,06/2002
450,Equiva,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Geophysics,Myrinet,HyperPlex,North America,Americas,06/2002
451,Equiva,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Geophysics,Myrinet,HyperPlex,North America,Americas,06/2002
452,Forsythe & Mcarthur,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Information Service,Myrinet,HyperPlex,North America,Americas,06/2002
453,Hutchison Telecom,Hewlett-Packard,SuperDome/HyperPlex,France,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Western Europe,Europe,06/2002
454,Hutchison Telecommunications,Hewlett-Packard,SuperDome/HyperPlex,Japan,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,Eastern Asia,Asia,06/2002
455,Mannesmann Arcor,Hewlett-Packard,SuperDome/HyperPlex,Germany,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,WWW,Myrinet,HyperPlex,Western Europe,Europe,06/2002
456,Nike,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Manufacturing,Myrinet,HyperPlex,North America,Americas,06/2002
457,Nike,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Manufacturing,Myrinet,HyperPlex,North America,Americas,06/2002
458,Sprint,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas,06/2002
459,Sprint PCS,Hewlett-Packard,SuperDome/HyperPlex,United States,2001,96,147.1,211.2,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas,06/2002
460,IBM,IBM,Netfinity Cluster PIII 1 GHz - Myrinet,United States,2001,256,147.0,256.0,0,0,Intel IA-32,Intel IA-32 Pentium 3,1000.0,IBM Cluster,Linux,Cluster,Vendor,Not Specified,Myrinet,Myrinet,North America,Americas,06/2002
461,University of British Columbia,IBM,Netfinity Cluster PIII 1 GHz - Myrinet,Canada,2001,256,147.0,256.0,0,0,Intel IA-32,Intel IA-32 Pentium 3,1000.0,IBM Cluster,Linux,Cluster,Academic,Not Specified,Myrinet,Myrinet,North America,Americas,06/2002
462,Manufacturing Company,IBM,SP Power3 375 MHz,Japan,2000,142,146.0,213.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,Eastern Asia,Asia,06/2002
463,General Motors,Hewlett-Packard,SuperDome 750 MHz/HyperPlex,United States,2002,72,144.8,216.0,0,0,PA-RISC,PA-RISC PA-8700,750.2,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Automotive,Myrinet,HyperPlex,North America,Americas,06/2002
464,Simon Fraser University,Self-made,AMD MP 1.2 GHz - Ethernet,Canada,2002,192,144.6,460.8,76120,26800,AMD,AMD,1200.0,NOW - AMD,Linux,Cluster,Academic,Not Specified,Fast Ethernet,Fast Ethernet,North America,Americas,06/2002
465,ROWIKA / Pulsen,IBM,SP Power3 375 MHz,Sweden,2001,140,144.0,210.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Industry,Database,SP Switch,SP Switch,Northern Europe,Europe,06/2002
466,Institute of Statistical Mathematics,Hitachi,SR8000/20,Japan,1999,20,144.0,160.0,48000,4000,Hitachi SR8000,Hitachi SR8000,250.0,Hitachi SR8xxx,HI-UX/MPP,MPP,Research,Not Specified,Crossbar,Multi-dimensional crossbar,Eastern Asia,Asia,06/2002
467,Chemical Company,IBM,SP S80s 450 MHz,Germany,2000,294,139.0,264.6,0,0,Power,Power RS64 III,450.0,IBM S80s,AIX,MPP,Industry,Chemistry,,,Western Europe,Europe,06/2002
468,Bank,IBM,Netfinity Cluster PIII 1 GHz - Eth,France,2001,320,138.0,320.0,0,0,Intel IA-32,Intel IA-32 Pentium 3,1000.0,IBM Cluster,Linux,Cluster,Industry,Finance,Ethernet,Ethernet,Western Europe,Europe,06/2002
469,DeTeCSM,IBM,SP PC604e 332 MHz,Germany,2000,452,138.0,300.1,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Telecomm,SP Switch,SP Switch,Western Europe,Europe,06/2002
470,DeTeCSM,IBM,SP PC604e 332 MHz,Germany,2000,452,138.0,300.1,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Telecomm,SP Switch,SP Switch,Western Europe,Europe,06/2002
471,CASPUR,IBM,SP Power3 375 MHz 16 way,Italy,2001,128,138.0,192.0,76000,16000,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Southern Europe,Europe,06/2002
472,CINECA,IBM,SP Power3 375 MHz 16 way,Italy,2000,128,138.0,192.0,76000,16000,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Southern Europe,Europe,06/2002
473,SARA (Stichting Academisch Rekencentrum),IBM,SP Power3 375 MHz 16 way,Netherlands,2001,128,138.0,192.0,76000,16000,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,Western Europe,Europe,06/2002
474,Toshiba Corp - Power Systems & Service Company,IBM,SP Power3 375 MHz 16 way,Japan,2002,128,138.0,192.0,76000,16000,Power,POWER3,375.0,IBM SP,AIX,MPP,Industry,Electronics,SP Switch,SP Switch,Eastern Asia,Asia,06/2002
475,University of Victoria,IBM,SP Power3 375 MHz 16 way,Canada,2001,128,138.0,192.0,76000,16000,Power,POWER3,375.0,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas,06/2002
476,Duke Energy,IBM,pSeries 690 1.1GHz GigEth,United States,2002,64,137.1,281.6,80000,13500,Power,POWER4,1100.0,IBM pSeries,AIX,MPP,Industry,Energy,Gigabit Ethernet,Gigabit Ethernet,North America,Americas,06/2002
477,Wiliams Energy,IBM,pSeries 690 1.1GHz GigEth,United States,2002,64,137.1,281.6,80000,13500,Power,POWER4,1100.0,IBM pSeries,AIX,MPP,Industry,Energy,Gigabit Ethernet,Gigabit Ethernet,North America,Americas,06/2002
478,Bank,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2000,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Finance,,,North America,Americas,06/2002
479,Clearstream Services,Sun Microsystems,HPC 10000 400 MHz Cluster,Luxembourg,2002,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Finance,,,Western Europe,Europe,06/2002
480,Clearstream Services,Sun Microsystems,HPC 10000 400 MHz Cluster,Luxembourg,2002,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Finance,,,Western Europe,Europe,06/2002
481,E-commerce,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2000,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,WWW,,,North America,Americas,06/2002
482,EDS,Sun Microsystems,HPC 10000 400 MHz Cluster,Canada,2002,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Information Service,,,North America,Americas,06/2002
483,Ford Motor Company,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2000,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Automotive,,,North America,Americas,06/2002
484,GTE Communications,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2000,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Telecomm,,,North America,Americas,06/2002
485,GTE Communications,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2000,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Telecomm,,,North America,Americas,06/2002
486,Gateway,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2000,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Manufacturing,,,North America,Americas,06/2002
487,Information Technology Company,Sun Microsystems,HPC 10000 400 MHz Cluster,Germany,2001,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Information Service,,,Western Europe,Europe,06/2002
488,MobilCom,Sun Microsystems,HPC 10000 400 MHz Cluster,Germany,2001,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Telecomm,,,Western Europe,Europe,06/2002
489,MobilCom,Sun Microsystems,HPC 10000 400 MHz Cluster,Germany,2001,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Telecomm,,,Western Europe,Europe,06/2002
490,Motorola,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2000,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Electronics,,,North America,Americas,06/2002
491,New York City - Human Resources,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,1999,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Government,Not Specified,,,North America,Americas,06/2002
492,Sun,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2000,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,WWW,,,North America,Americas,06/2002
493,Telecommunication Company,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2001,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Telecomm,,,North America,Americas,06/2002
494,Telecommunication Company,Sun Microsystems,HPC 10000 400 MHz Cluster,South Africa,2001,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Telecomm,,,Southern Africa,Africa,06/2002
495,Telecommunication Company,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2001,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Telecomm,,,North America,Americas,06/2002
496,Telecommunication Company,Sun Microsystems,HPC 10000 400 MHz Cluster,South Africa,2001,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Telecomm,,,Southern Africa,Africa,06/2002
497,Telecommunication Company,Sun Microsystems,HPC 10000 400 MHz Cluster,South Africa,2001,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Telecomm,,,Southern Africa,Africa,06/2002
498,US Army Research Laboratory (ARL),Sun Microsystems,HPC 10000 400 MHz Cluster,United States,1999,256,137.1,204.8,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Research,Not Specified,,,North America,Americas,06/2002
499,Kaiser Foundation,IBM,SP Power3 375 MHz,United States,2000,132,136.0,198.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,North America,Americas,06/2002
500,University of Maine,Microway,Pentium 3 Cluster 1.0 GHz,United States,2002,208,134.3,208.0,98000,12300,Intel IA-32,Intel IA-32 Pentium 3,1000.0,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,Fast Ethernet,Fast Ethernet,North America,Americas,06/2002
