Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent,Publication Date
454,Telecommunication Company,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,North America,Americas,06/2000
455,Telecommunication Company,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,North America,Americas,06/2000
456,Telecommunication Company,Sun Microsystems,HPC 10000 400 MHz,Spain,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,Southern Europe,Europe,06/2000
457,Telecommunication Company,Sun Microsystems,HPC 10000 400 MHz,Japan,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,Eastern Asia,Asia,06/2000
458,Telecommunication Company,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,North America,Americas,06/2000
459,Telecommunication Company,Sun Microsystems,HPC 10000 400 MHz,Spain,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,Southern Europe,Europe,06/2000
460,Telecommunication Company,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,North America,Americas,06/2000
461,Telecommunication Company,Sun Microsystems,HPC 10000 400 MHz,Australia,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,Australia and New Zealand,Oceania,06/2000
462,Telefonica del Peru,Sun Microsystems,HPC 10000 400 MHz,Peru,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,South America,Americas,06/2000
463,Universitaet Hannover,Sun Microsystems,HPC 10000 400 MHz,Germany,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Academic,Not Specified,,,Western Europe,Europe,06/2000
464,University for Industry,Sun Microsystems,HPC 10000 400 MHz,United Kingdom,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Academic,Not Specified,,,Northern Europe,Europe,06/2000
465,University of Georgia,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Academic,Not Specified,,,North America,Americas,06/2000
466,University of Montreal,Sun Microsystems,HPC 10000 400 MHz,Canada,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Academic,Not Specified,,,North America,Americas,06/2000
467,W.W. Grainger,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Database,,,North America,Americas,06/2000
468,Wiliams Energy,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,North America,Americas,06/2000
469,debis Systemhaus,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Automotive,,,North America,Americas,06/2000
470,Atomic Weapons Establishment,IBM,SP PC604e 332 MHz,United Kingdom,1998,140,44.27,92.96,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Classified,Not Specified,SP Switch,SP Switch,Northern Europe,Europe,06/2000
471,Sears,IBM,SP PC604e 332 MHz,United States,1998,140,44.27,92.96,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Database,SP Switch,SP Switch,North America,Americas,06/2000
472,Scientific Supercomputing Center Karlsruhe,IBM,SP2/256,Germany,1997,256,44.2,68.09,53000,13500,Power,POWER2,66.5,IBM SP,AIX,MPP,Academic,Not Specified,,,Western Europe,Europe,06/2000
473,University of Minnesota/Supercomputing Institute,IBM,SP Power3 222 MHz,United States,2000,68,44.2,60.38,0,0,Power,POWER3,222.2,IBM SP,AIX,MPP,Academic,Not Specified,SP Switch,SP Switch,North America,Americas,06/2000
474,Max-Planck-Gesellschaft MPI/Fritz-Haber-Institut,Hewlett-Packard,N4000 360 MHz/HyperPlex,Germany,1999,80,44.1,115.2,0,0,PA-RISC,PA-RISC PA-8500,359.7,HP Superdome,HP Unix (HP-UX),Constellations,Research,Not Specified,Myrinet,HyperPlex,Western Europe,Europe,06/2000
475,University of Athens,Hewlett-Packard,V2600/SCA,Greece,2000,48,44.0,105.6,0,0,PA-RISC,PA-RISC PA-8600,549.5,HP Superdome,HP Unix (HP-UX),SMP,Academic,Not Specified,,,Southern Europe,Europe,06/2000
476,Chiba University,Hitachi,SR8000/6,Japan,2000,6,43.9,48.0,28000,2000,Hitachi SR8000,Hitachi SR8000,250.0,Hitachi SR8xxx,HI-UX/MPP,MPP,Academic,Not Specified,Crossbar,Multi-dimensional crossbar,Eastern Asia,Asia,06/2000
477,Suzuki Motor,Hitachi,SR8000/6,Japan,1999,6,43.9,48.0,28000,2000,Hitachi SR8000,Hitachi SR8000,250.0,Hitachi SR8xxx,HI-UX/MPP,MPP,Industry,Automotive,Crossbar,Multi-dimensional crossbar,Eastern Asia,Asia,06/2000
478,AT&T,Sun Microsystems,HPC 10000 400 MHz,Germany,2000,64,43.82,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,Western Europe,Europe,06/2000
479,AT&T,Sun Microsystems,HPC 10000 400 MHz,United States,1999,64,43.82,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,North America,Americas,06/2000
480,Access Graphics,Sun Microsystems,HPC 10000 400 MHz,United States,1999,64,43.82,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Not Specified,,,North America,Americas,06/2000
481,Aerotek,Sun Microsystems,HPC 10000 400 MHz,United States,1999,64,43.82,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Manufacturing,,,North America,Americas,06/2000
482,Aerotek,Sun Microsystems,HPC 10000 400 MHz,United States,1999,64,43.82,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Manufacturing,,,North America,Americas,06/2000
483,Agency for Health Care Administration,Sun Microsystems,HPC 10000 400 MHz,United States,1999,64,43.82,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Government,Not Specified,,,North America,Americas,06/2000
484,Ameritrade Inc.,Sun Microsystems,HPC 10000 400 MHz,United States,1999,64,43.82,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,North America,Americas,06/2000
485,Baker Hughes,Sun Microsystems,HPC 10000 400 MHz,United States,1999,64,43.82,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Geophysics,,,North America,Americas,06/2000
486,Baker Hughes,Sun Microsystems,HPC 10000 400 MHz,United States,1999,64,43.82,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Geophysics,,,North America,Americas,06/2000
487,Bank,Sun Microsystems,HPC 10000 400 MHz,United States,1999,64,43.82,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,North America,Americas,06/2000
488,BellSouth,Sun Microsystems,HPC 10000 400 MHz,United States,1999,64,43.82,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,North America,Americas,06/2000
489,Chase GlobalNet,Sun Microsystems,HPC 10000 400 MHz,United States,1999,64,43.82,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,North America,Americas,06/2000
490,Cincinnati Bell Information Systems (CBIS),Sun Microsystems,HPC 10000 400 MHz,United States,1999,64,43.82,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,North America,Americas,06/2000
491,Clearstream Services,Sun Microsystems,HPC 10000 400 MHz,Luxembourg,2000,64,43.82,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,Western Europe,Europe,06/2000
492,Clearstream Services,Sun Microsystems,HPC 10000 400 MHz,Luxembourg,2000,64,43.82,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,Western Europe,Europe,06/2000
493,Clearstream Services,Sun Microsystems,HPC 10000 400 MHz,Luxembourg,2000,64,43.82,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,Western Europe,Europe,06/2000
494,Commerzbank,Sun Microsystems,HPC 10000 400 MHz,Germany,1999,64,43.82,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,Western Europe,Europe,06/2000
495,Commerzbank,Sun Microsystems,HPC 10000 400 MHz,Germany,1999,64,43.82,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,Western Europe,Europe,06/2000
496,Deutsche Bank,Sun Microsystems,HPC 10000 400 MHz,Germany,1999,64,43.82,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,Western Europe,Europe,06/2000
497,Deutsche Telekom AG,Sun Microsystems,HPC 10000 400 MHz,Germany,1999,64,43.82,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,Western Europe,Europe,06/2000
498,Deutsche Telekom AG,Sun Microsystems,HPC 10000 400 MHz,Germany,1999,64,43.82,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,Western Europe,Europe,06/2000
499,EDS,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,43.82,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,North America,Americas,06/2000
500,EDS,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,43.82,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,North America,Americas,06/2000
